audio	sentence	native_lang
37_5771_0_371_01_211111-080151_bem_5bb_elicit_0.wav	Umulumendo alepita mumaliketi umo bashitisha amaluba ayalekana lekana	bem
13_3103_2_131_01_211107-182733_bem_8cc_elicit_1.wav	Mangalo yabo balanga abantu efyo bekata ing'ombe nentambo nga baleshicema	bem
19_7136_3_192_02_220118-172113_bem_5bb_elicit_1.wav	Bonse babili nabakwata umushishi kumutwe uwabuta elo utali	bem
30_3956_4_301_01_211108-181724_bem_654_elicit_2.wav	Nabelebesha amaboko kwati alefwaya ukumwikata.	bem
34_10817_0_341_01_220122-171820_bem_57f_elicit_0.wav	bashikulu bantu nabekala  patupuna nabana balumendo basano nabashingulaka itebulo	bem
12_6576_3_122_02_211103-073611_bem_ce8_elicit_1.wav	kwaliba saana iloba ukukuntu	bem
37_5820_1_372_02_211111-163541_bem_aa2_elicit_0.wav	Kunuma  yakwe kuli umulemendo nomukashana abaleenda nabekatana iminwe nga abali muchitemwiko.	bem
32_10358_2_321_01_220122-195223_bem_b8a_elicit_1.wav	cilemoneka kwati pali fimo ifyo bekete muminwe efyo balemona eko babikile sana amano	bem
26_8907_0_261_01_211112-045619_bem_8f1_elicit_0.wav	Abalumendo babili nabafwala ifya buta ifyakufwala bale ipika	bem
6_5189_4_61_01_211029-073310_bem_976_elicit_2.wav	kaba na amasako aya   fita panuma na mu mukoshi elyo aya kashikila pamenso nakumoolu yonse ayakako.	bem
15_7264_1_152_02_211029-110652_bem_8cc_elicit_0.wav	Bushe apo bekele finshi balecita?	bem
26_8764_4_261_01_211111-220902_bem_8f1_elicit_2.wav	Eee kuti caba ifyo fine walanda.	bem
7_1678_3_72_02_211031-135934_bem_40e_elicit_1.wav	incende naikwata abantu abengi kaili abapusana pusana	bem
20_7441_0_201_01_220116-210413_bem_62a_elicit_0.wav	umulumendo wabuta Inkanda ale toloka Pali skateboard yakwe mumusebo	bem
324_3_02_211015-233945_bem_dcc_elicit_1.wav	Banakshana aba abli kunuma yakwa shitata uyu cilepala kwati balelolesha shitat fintu emishe.	bem
29_9478_0_291_01_220112-150953_bem_9ff_elicit_0.wav	Umwaume na umwanakashi nabeminina nabekata na ipepala apo balembele ifyebo fimo.	bem
34_10898_0_341_01_220129-064835_bem_d0b_elicit_0.wav	Ichimbaya-mbaya che langi lya muntuntula na casha ama laaiti ya kashika ku mbali kuli menshi makasa nayema mumulu kumawilo yaiko.	bem
30_4168_2_301_01_211110-190936_bem_654_elicit_1.wav	Elyo uyu wine umwame alebelenga necitabo cabuta kwati emo alefunya inyimbo shakulisha.	bem
15_3630_3_152_02_211022-200717_bem_9ff_elicit_1.wav	Mupepi na imbwa kuli icimuti icipangile icinfule icisuma.	bem
21_7541_3_212_02_220115-132304_bem_62a_elicit_1.wav	Icine balikacincisha, elyo ishati kafwele lyalikashika elyo paba kamotoka notumenso	bem
8_5601_2_81_01_211102-071207_bem_ce8_elicit_1.wav	Uyu umo nafwala na icisote elyo umbi tafwele	bem
5_4783_0_51_01_220115-221050_bem_03f_elicit_0.wav	Abaume  batatu bali pa cibansa kabili mubali ya cibansa muli ibumba lya bantu	bem
7_1680_1_72_02_211031-140234_bem_40e_elicit_0.wav	alefwaya ukupita muncende ashile mutumakapu atantamike ninshi nafwala insapato isho	bem
15_7281_4_151_01_211026-120109_bem_9ff_elicit_2.wav	Ku kuso kuli na umumana uukalamba.	bem
31_10007_0_311_01_220129-083657_bem_c25_elicit_0.wav	umwana umwaume uwabuute nkanda, uwayemba naiminina naikata kumutwe.	bem
10_2369_4_101_01_211029-110553_bem_ddd_elicit_2.wav	Nabacepa saana teti bese beka, pali abakalamba mucipi	bem
37_5820_0_371_01_211111-183355_bem_5bb_elicit_0.wav	Umukashana alelisha  inkunda pamusebo.	bem
14_3314_0_141_01_211104-083607_bem_ebf_elicit_0.wav	Umwaume ali mubwato pamenshi eka panshita yakasuba.	bem
6_5057_1_62_02_211031-043504_bem_53e_elicit_0.wav	ili naiminina elo naisula akanwa yafumya nolulimi cipalile iletusha	bem
15_7427_4_151_01_211027-133227_bem_9ff_elicit_2.wav	nalimo abaice baleipakisha fye ukwangala	bem
7_1742_1_72_02_211031-185150_bem_40e_elicit_0.wav	shilecenena mung'anda mupepi nefipuna	bem
36_11245_1_362_02_220127-044224_bem_57f_elicit_0.wav	ellyo kabili iyi mbwa ilemoneka iyabusaka sana kabili yalikwata namafufu ayengi	bem
30_9723_4_301_01_220120-090518_bem_eb0_elicit_2.wav	Umo pali aba abali Kuntanshi nafwala icakufwala icafiita elyo Umbi afwele umwingila uukwete ilangi lya kashiika nelya fiita	bem
12570_2_01_211103-003910_bem_dcc_elicit_1.wav	Nomba lolesha fye ifyo abantu bacankwile nangula ukusangalala ala bonse nabatemwa elyo bonse nicikanga fye balemukopa ifikope.	bem
28_9289_1_282_02_220102-154522_bem_9ff_elicit_0.wav	kabili cilemoneka kwati nababutukisha saana, Bushe ni kwisa balebutukila?	bem
5_1213_1_52_02_211102-102120_bem_a9e_elicit_0.wav	Kuncende bali kulemoneka ba motoka elyo na ifimuti.	bem
20_1686_4_201_01_211111-184636_bem_dbf_elicit_2.wav	eya mune, aba abana balemoneka abatemwana	bem
34_10874_1_342_02_220123-144206_bem_57f_elicit_0.wav	aba bamayo abekele mupepi yabo apali mashini yafyakufwala,nabafwala amagogo yakumwenako	bem
13_3096_0_131_01_211107-083717_bem_8cc_elicit_0.wav	Umulumendo umo naiminina elyo bambi nabakontama, balemoneka baleteya umupila waku minwe iwaku bangeleshi	bem
19_7060_1_192_02_220118-131033_bem_5bb_elicit_0.wav	mukati muli na namutekenya	bem
9_2008_0_91_01_211024-183838_bem_ebf_elicit_0.wav	abanakashi na baume bonse pamo bali bane nabeminina ubushiku	bem
38_6016_2_381_01_211112-211700_bem_ba5_elicit_1.wav	Shitata nao naibimbamo, baleafwana ukubomba uyu wine umulimo.	bem
21_7628_2_211_01_220118-100312_bem_665_elicit_1.wav	Makumbi-makumbi umusuma sana, kabili afwele na itoloshi lya makumbi-makumbi.	bem
33_10677_3_332_02_220202-182243_bem_b40_elicit_1.wav	Bushe aba bene baume nabanakashi abakwata inkanda iya buuta abali pali ifi fikulwa balemoneka Shani?	bem
11_6252_0_111_01_211028-021729_bem_1e5_elicit_0.wav	Imbwa shibili shileangala.	bem
28_9387_1_282_02_220105-114228_bem_9ff_elicit_0.wav	Nalimo e ncito abomba iyakusenda abantu nelyo aba bene ebamwingisha incito yakubasenda.	bem
20_1650_3_202_02_211113-082152_bem_654_elicit_1.wav	ico cinshika pantu umusebo ulemoneka kwati wamaloba saana	bem
15_3746_0_151_01_211029-055416_bem_8cc_elicit_0.wav	Umwana naikala mumuputule.	bem
12772_1_02_211103-175846_bem_dcc_elicit_0.wav	Iwe tawishibe nefyo balefwaya ukupanga muli ici icipushi, nakalimo balefwaya ukupanga amenso elyo bacilenge kwati cimuntu. 	bem
19_7031_2_191_01_220118-082629_bem_524_elicit_1.wav	Mumuputule balemubeyelamo muli nga mumuputule wamasambililo	bem
4_986_4_41_01_211027-154152_bem_5a5_elicit_2.wav	Aka akabwa akanono naka kwata nakatambo mumukoshi	bem
36_11397_0_361_01_220131-214229_bem_57f_elicit_0.wav	abantu mutanda abafwele bwino sana kabili busaka busaka nabeekala ukushinguluke tebulo likalamba	bem
26_3167_2_261_01_211110-134120_bem_dcc_elicit_1.wav	Neyi incende ilemoneka kwati nakalimo nikucibansa ukwangalila abashilia.	bem
16_6275_3_162_02_220108-182223_bem_9fd_elicit_1.wav	Bushe alepekanisha ukucmfya kulebako uyu mulungu uleisa?	bem
36_5635_4_361_01_211115-083447_bem_654_elicit_2.wav	cacine ico wasosa mune uyu umukasha untu wayemba kwati asamba mumukaka	bem
10_2463_3_102_02_211107-143853_bem_574_elicit_1.wav	fitabonci bengalabelenga fya kusukulu nalimo kwitempele	bem
698_2_01_211006-141411_bem_9d4_elicit_1.wav	Elo uku ali kulemoneka nikumanda pantu kunuma ifiliko nimanda balibikapo namaluba.	bem
39_898_0_391_01_211116-204529_bem_1e5_elicit_0.wav	Abanakashi mutanda nabeminina mupepi ne tebulo kabili pamupando na napekala umwanakashi umo	bem
37_5756_2_371_01_211110-183707_bem_5bb_elicit_1.wav	Bale cofa amacinga balecimfyanya mukumona walatolosha icinga ukucila ababiye	bem
32_10260_0_321_01_220120-043229_bem_b8a_elicit_0.wav	Abaume na banakashi aba mishinku iyapusanapusana na beminina bonse shilili	bem
4_852_3_42_02_211024-232948_bem_5a5_elicit_1.wav	Ishi imbwa kaili shitali sana efyo shakwatila amalu ayatali	bem
31_4207_4_311_01_211108-175821_bem_85e_elicit_2.wav	Elo pantanshi yakako palemoneka kwati pali eco baposele mu menshi, limbi eco kalefwaya ukumona.	bem
536_3_02_210930-001039_bmb_b21_elicit_1.wav	Bushe cinshi cingalenga uwisafye mukutolokela mucani nokwabule nsapato?	bem
13_6907_1_132_02_211105-105546_bem_ce8_elicit_0.wav	Nayasama elyo naika tolokela akantu akakene ile fwaya ukwikata	bem
32_10334_0_321_01_220121-092231_bem_b8a_elicit_0.wav	Umwanakashi uwa mushishi uutali aleenda  munshita ya kasuba.	bem
12778_1_02_211103-181257_bem_dcc_elicit_0.wav	Ah, uyu muntu temuntuntulu nakalimo camba cimukolele, nomba nga cakutila aliponene, ala kuti ayumisha icimutwe pelibwe.	bem
15_7414_4_151_01_211027-131148_bem_9ff_elicit_2.wav	cilemoneka kwati ilenwa amenshi	bem
21_7663_2_211_01_220118-125433_bem_665_elicit_1.wav	Umutanto wabo utali naufika na mumulu wacikulwa.	bem
25_2932_3_252_02_211110-111728_bem_f08_elicit_1.wav	Kwena tulepanga bwino saana ama yanda utuma buloko utu utwa busaka.	bem
93_3_02_210929-010459_bem_81c_elicit_1.wav	Ninshi umwana uyu so alelanda ukutila alefwaya ukufyalwa nga tiger?	bem
7_5342_4_71_01_211104-060235_bem_1e5_elicit_2.wav	cilemoneka alefwaya ukukopa icikope icisuma saana	bem
28_3501_3_282_02_211111-010832_bem_665_elicit_1.wav	Kwenafye pantu nasekelela ilyo aloleshe kuntanshi ya icikope.	bem
31_10073_4_311_01_220130-200707_bem_c25_elicit_2.wav	Uyu namayo uwabuuta inkanda nafwala ikoti ilitali, akasote katapakatapa elyo ne fyakucingilila amenso.	bem
32_10238_4_321_01_220120-015239_bem_b8a_elicit_2.wav	Imifwalile ya aba abaanakashi abakashana imisepela babili ili iisuma sana.Nabafwala ifyakufwala ifyapalana ilangi ilya katapakatapa.Umo nafwala ne nindaminwe shibili ku maboko konse kubili umubiye nao nafwala amagalashi nangula ama gogoshi	bem
277_3_02_211013-193025_bem_9d4_elicit_1.wav	Panshi pali kapinga iyayemba bwino sana.	bem
33_10507_3_332_02_220202-034929_bem_b8a_elicit_1.wav	Bushe ni finshi ifyo aba abaume babili baleciita Pali ici icifulo mu nshita yakasuba?	bem
30_3979_1_302_02_211108-231106_bem_dbf_elicit_0.wav	Bambi nabo banamayo babili nabemina mumbali yamusebo baleshimika.	bem
6_5108_4_61_01_211028-114044_bem_976_elicit_2.wav	mukucimona imbwa iyi balayibomfya mumangalo yakucimfyanya imbwa ukubutuka nokutantala	bem
37_5881_2_371_01_211112-132611_bem_5bb_elicit_1.wav	Umukashana umo aleelemba pali kompyuta elyo umbi nao pacitabo cakwe.	bem
15_4_01_210926-154654_bem_72c_elicit_2.wav	Emafunde ya bwangalo kwingilamo fye babili mucibansa.	bem
37_5826_1_372_02_211111-171608_bem_aa2_elicit_0.wav	Pantanshi yakwa namayo pali na kabwato akanono akeminine. 	bem
5_4894_2_51_01_220116-115608_bem_03f_elicit_1.wav	Pakuti afwele icampempo ayi fimbe nakumtwe ekutila nakutalala, elo kulemoneka naku fiita nokufiita.	bem
34_10802_3_342_02_220128-031615_bem_d0b_elicit_1.wav	Bali aba bantu Bambi nabekata ifitabo , Bambi amapepala cipalile kwati balebelengamo fimo.	bem
15_7336_4_151_01_211027-100935_bem_9ff_elicit_2.wav	Kabili nekele pamulu wafyola.	bem
13_3006_4_131_01_211105-110142_bem_8cc_elicit_2.wav	Ukuboko emishe nafwalako utubulungu utwa pusanapusana.	bem
6_1298_2_61_01_211025-052442_bem_53e_elicit_1.wav	Awe kwena ili iyayanga kumwenafye ifyo ilebutuka nokwinya amatwi.	bem
5_1152_3_52_02_211102-043007_bem_a9e_elicit_1.wav	Kunuma yakwe kuli ifimuti naba motoka.	bem
37_11677_1_372_02_211114-171036_bem_524_elicit_0.wav	alebutuka nafwala nefyakufwala ifilemoneka ifyafina	bem
8_5694_2_81_01_211102-102135_bem_ce8_elicit_1.wav	umwanakashi nakwata na inkomaki yakashika	bem
24_2558_4_241_01_211110-110941_bem_150_elicit_2.wav	Kunuma ya bashilika kubelele icimuti ca mitomito elo tacikwete amabula.	bem
20_7367_0_201_01_220116-200908_bem_62a_elicit_0.wav	banamayo babili bale enda mumusebo	bem
9_5954_4_91_01_211030-163833_bem_901_elicit_2.wav	Aba abana bali fye beka kabili uko bali kulemoneka kwati niku lulamba lwa bemba pantu kuli amatipa kabili nakubombelela.	bem
20_7395_2_201_01_220116-202812_bem_62a_elicit_1.wav	kamo nakekata ipepala elyo kafundisha nakobeka akacola pakubeya	bem
36_5559_3_362_02_211114-134759_bem_dbf_elicit_1.wav	Mumpanga umuli imbwa ifyani fyalyuma na utumuti utwauma utwa kontaika.	bem
81_1_02_210927-155015_bem_81c_elicit_0.wav	Ibumba line ili pali fye umukashana umo abashala bonse balumendo, bushe cinshi pengabela fye umukashana umo?	bem
11_6279_0_111_01_211028-042801_bem_1e5_elicit_0.wav	Imbwa yabuuta naiminina iletolokelapo fimo.	bem
26_8779_0_261_01_211111-230035_bem_8f1_elicit_0.wav	Bakasukulu bale enda munyanji.	bem
8_5618_0_81_01_211102-074826_bem_ce8_elicit_0.wav	Imbwa ileebutuka	bem
17_6685_0_171_01_220115-102221_bem_9fd_elicit_0.wav	Abalumendo basano nabeminina muci kulwa baleseka.	bem
14_3398_2_141_01_211105-035050_bem_ebf_elicit_1.wav	Pantanshi pali iluba nangula kamuti eko baputula bwino bwino akalemoneka katapakatapa.	bem
13_3084_4_131_01_211107-072510_bem_8cc_elicit_2.wav	Limbi efyo balefwaya bacite ngabafika kumulu balatelemuka	bem
31_10063_1_312_02_220128-204213_bem_eb0_elicit_0.wav	Bushe finshi uyu umulumendo wacaice uuletolokela mumumana afwele?	bem
20_1594_2_201_01_211111-111248_bem_dbf_elicit_1.wav	eya mune iyi teti isume nakabolala nga yamusanga, awe teti ntemwe ukuishita	bem
31_10189_2_311_01_220128-122043_bem_eb0_elicit_1.wav	uyu uwacaice afweele akakucindilamo akabuula amaboko akelangi ilya makumbimakumbi ne nsokoshi isha buuta	bem
19_1383_2_191_01_211109-112852_bem_665_elicit_1.wav	Eya e ala mulwelele efyo ciba, nga uli mumulu imiti ilamoneka bwino saana.	bem
327_2_01_211015-234919_bem_9d4_elicit_1.wav	Pa lupili lwa kaena eminine lutali sana pantu ifimuti filemonekela fye apatali.	bem
14_3498_3_142_02_211031-180140_bem_743_elicit_1.wav	Icitukutuku cileebutuka saana.	bem
11_6288_3_112_02_211101-201317_bem_574_elicit_1.wav	Nomba bushe finshi filya shikwete kukanwa?	bem
35_5296_4_351_01_220116-022427_bem_ba5_elicit_2.wav	Nabo abalelwisha ukuti bebengisha nabaposeshako amano. Tababaleke bengishe.	bem
36_11325_1_362_02_220128-231747_bem_57f_elicit_0.wav	iyi imbwa naikwata amafufu yalangi lyafita pamenso nomona wabuta elyo umucila ukwete amalangi yabili ilya fita elyo nelya buta kumpela yamucila	bem
35_5390_1_352_02_220117-134819_bem_f12_elicit_0.wav	Bushe ninshi aba abantu balecita uku?	bem
5_4905_0_51_01_220116-120859_bem_03f_elicit_0.wav	Umukoloci umu, na iminina na imbwa yakwe, nafwala insapato shafiita itoloshi ya makumbi makumbi, ishati lya buuta na icampepo ca kashika na ica fiita.	bem
39_968_1_392_02_211117-213524_bem_901_elicit_0.wav	Kabili aba babili bale-enda mumabumba yabatatu batatu, icakutila batatu bali pa ntashi lyena batatu bali panumako	bem
33_10686_2_331_01_220325-074514_bem_c25_elicit_1.wav	Umusebo umo uyu umwanakashi Ali ulemoneka uwalinga kabili wamanenekela elyo mumbali ya uyu umusebo muli ifikulwa	bem
19_6987_2_191_01_220117-210632_bem_524_elicit_1.wav	Kuli umukashan uyo anine apasansunka pakwebati abakope bwinobwino	bem
21_7642_3_212_02_220115-173520_bem_62a_elicit_1.wav	Elyo nafwala nakantu kabuta mumutwe ilyo aleshunguluka kumbao ya mutuntula	bem
36_11300_3_362_02_220128-214305_bem_57f_elicit_1.wav	bonse batatu bale-angasha amenshi kabili nababombe cine cine	bem
35_5422_4_351_01_220117-163827_bem_ba5_elicit_2.wav	Nangu limbi ekubelele ing'anda elyo pali ifyo alemonako.	bem
8_5678_4_81_01_211102-095651_bem_ce8_elicit_2.wav	Ilelolesha kukuso	bem
37_11661_3_372_02_211114-165107_bem_524_elicit_1.wav	pamulu pali na intambo shamalaiti	bem
17_6632_0_171_01_220114-143451_bem_9fd_elicit_0.wav	Umukashana alecofa injinga naikata naka botolo kamenshi.	bem
26_3105_4_261_01_211109-200521_bem_dcc_elicit_2.wav	Eee limbi kwaliba nokwakwangala ukwabana.	bem
4_4710_1_42_02_211031-163316_bem_5a5_elicit_0.wav	Elo iyi imbwa iyabuuta ile pepeka ka bola akanono nainutukusha	bem
19_7068_1_192_02_220118-132215_bem_5bb_elicit_0.wav	Nabosa bola mumulu mukubomfya akampapa kakuminako	bem
2_4157_4_21_01_211102-075453_bem_2a5_elicit_2.wav	Cilemoneka kwati ali eka aleangala pantu abafyasho teti bamuleke ukwangala mu meenshi ifi afwele ubusaka.	bem
30_9852_0_301_01_220122-093903_bem_c25_elicit_0.wav	Umwaume uwafita inkanda nafwala ifyakuikobaika ku mutwe na mumukoshi.	bem
14_7135_2_141_01_211111-144911_bem_f08_elicit_1.wav	Emukwai aya emabumba yakali nganshi muno mu musumba eco abantu bonse beshile mukutamba.	bem
15_3555_0_151_01_211025-111214_bem_8cc_elicit_0.wav	Umwaice umukashana ali pa menshi nalolesha mu muulu.	bem
161_2_01_210928-123534_bem_dcc_elicit_1.wav	Elo ici cine icishiba bacipanga kwati ni pa cipooma ca menshi pantu kuli namenshi ayaleya mumuulu kwati yalepona kucipooma.	bem
26_8868_0_261_01_211112-025439_bem_8f1_elicit_0.wav	Bana mayo bali pali buligi nabeminina.	bem
26_3199_3_262_02_211110-133830_bem_8f1_elicit_1.wav	Eee Limbi kukaba utuma shindano akula lemba mupepifye.	bem
600_3_02_211004-135712_bmb_b21_elicit_1.wav	Ngoyu uukonkele panuma bushe kuti aba umo pali bene?	bem
15_7336_3_152_02_211030-123141_bem_8cc_elicit_1.wav	Naba sendelamo ifipe fyabo pamo na ifya kufimbana.	bem
429_2_01_211016-125724_bem_dcc_elicit_1.wav	Uku kalebutukila ni kumulundu wa mumana.	bem
11_6477_2_111_01_211102-130843_bem_574_elicit_1.wav	Baleteya icangalo ica hoki  , icangalo ico baleteya ca bantu mutanda lubali	bem
7_1586_1_72_02_211030-203850_bem_40e_elicit_0.wav	umukashana ulemoneka kwati nibanina alemutamba eko elepuluka	bem
33_10590_1_332_02_220130-233447_bem_b40_elicit_0.wav	Bushe cilemoneka finshi ifyo uyu umwaume uwakwata inkanda iya buuta uwiminine mu pepi nakuli bemba alecita?	bem
38_11856_2_381_01_211114-165821_bem_ba5_elicit_1.wav	Uyu nafwala ifyakuicingilila ifingi elyo nabikishako amano. Talemoneka nga uwishile mukwangalafye.	bem
20_7389_3_202_02_220119-233032_bem_665_elicit_1.wav	Ekwakulipilila icuma pa iluba mwasala ukushishita.	bem
33_10464_4_331_01_220128-150540_bem_b40_elicit_2.wav	uyu mwanakashi aletukusha umubili ukubomfya icilemoneka ngo mupila icikwete ilangi lya macungwamacungwa cilya ekatile kukuboko kwa kukulyo icikumo nacingila mumupila	bem
20_7446_3_202_02_220120-101315_bem_665_elicit_1.wav	Epakuti alemona apo aleikata umwana, kuti amutobola mumenso.	bem
30_4133_1_302_02_211109-181855_bem_dbf_elicit_0.wav	Namaayo  aali kunuma yamulumendo nabashinta munshiku.	bem
30_9825_0_301_01_220121-105525_bem_eb0_elicit_0.wav	Umwana umulumendo uwankanda yabuuta likucifulo cimo eka.	bem
6_5193_2_61_01_211029-074059_bem_976_elicit_1.wav	pantu aleshelela palemoneka kwati pakubomfya ukwingila mucikuulwa elyo palemoneka kwati pali shikulubantu pamusebo wakwendelamo.	bem
1_3794_4_11_01_211105-203228_bem_cee_elicit_2.wav	Bonse nabafwala ifikoosa kumaboko elyo nabekatana kuminwe ilyo baleenda.	bem
26_3050_4_261_01_211109-102658_bem_dcc_elicit_2.wav	Eee elo naposeshako saana namano pa kutila inchinga ilungame.	bem
14_3342_4_141_01_211104-212345_bem_ebf_elicit_2.wav	Aleibomfya mukutamwilako amenshi ukufuma pambale apaletapula umwanakashi.	bem
14_3320_0_141_01_211104-090050_bem_ebf_elicit_0.wav	Shitaata ali nembwa shine.	bem
36_5479_1_362_02_211113-122126_bem_dbf_elicit_0.wav	elyo bonse bashitata abalelisha ififine bafwele ifyakufwala ifyabuta	bem
30_4105_3_302_02_211109-164550_bem_dbf_elicit_1.wav	Eya mune, kuntanshi yabanamayo nako kuli abantu bambi abaleyenda.	bem
1_52_1_12_02_211026-111320_bem_d90_elicit_0.wav	balemoneka bonse bali mulubilo, bushe amangalo balechita yashani?	bem
16_6408_1_162_02_220110-110019_bem_9fd_elicit_0.wav	Kuncende uku kulemone kwati  nikuncende kwaku kulila ifintu.	bem
26_3150_1_262_02_211110-113037_bem_8f1_elicit_0.wav	Nayo imfuti ilefumya ama buleti necushi kwati limbi elo afumine mukuyi lishapo	bem
1_3928_1_12_02_211104-133142_bem_2a5_elicit_0.wav	umulumendo afwele akepi amaboko nelyo ichintu etentembe mumaboko ni icho ukufumina ichango kuchilimba	bem
7_5355_0_71_01_211104-102414_bem_1e5_elicit_0.wav	umwaice umulumendo naiminina	bem
35_5208_1_352_02_220114-110902_bem_f12_elicit_0.wav	Uyu umuntu alemoneka kwati aleipekanya ukuya mukushelela mu mfula iyabuuta.	bem
20_7359_1_202_02_220119-224304_bem_665_elicit_0.wav	Imimonekele yafyakufwala kwati nalimo balesansa umuti mung'anda?	bem
5_1196_3_52_02_211102-090946_bem_a9e_elicit_1.wav	Wasosa umwana nafwala na icampepo.	bem
741_2_01_211012-142921_bem_6b0_elicit_1.wav	Ici coni calefuba utusabi utufumina pamuulu yakamana.	bem
1_3936_4_11_01_211107-073825_bem_cee_elicit_2.wav	imbwa Ili iyikalamba,elyo ifimuuti nafyo fili ifitali	bem
6_1430_4_61_01_211027-094616_bem_53e_elicit_2.wav	Eee kwena limbi ninfula inga kushafye amaluba umusango ulya pantu ukutapilisha teti umuntu akumemo	bem
38_11718_3_382_02_211113-163342_bem_f12_elicit_1.wav	Nangu kuti waya mukontelako akasuba nga nakutalala sana.	bem
20_1660_2_201_01_211111-175542_bem_dbf_elicit_1.wav	ala mune kuti namulombako na umushishi, elyo umu mumuputule muli ifyapusana pusana	bem
10_6194_1_102_02_211102-122101_bem_ddd_elicit_0.wav	nabafwala amalaya aya makumbi makumbi elyo necisote	bem
4_882_2_41_01_211026-150248_bem_5a5_elicit_1.wav	Emukwai mwasosa bwino, elo abanakashi bali abekatana amaboko yabo	bem
18_8004_0_181_01_211108-111702_bem_eda_elicit_0.wav	Imbwa shibili shili pamusebo,imo nabaikaka itambo mumukoshi imo tabaikakile.	bem
29_3824_3_292_02_211114-113256_bem_a9e_elicit_1.wav	Bushe kuti caba ati mafilimu balepanga nangula nifimbifye balecita.	bem
5_1132_1_52_02_211102-031349_bem_a9e_elicit_0.wav	Kuncende bali kuli kapinga nefimututi ifingi.	bem
9_5928_3_92_02_211028-234350_bem_ebf_elicit_1.wav	Nomba bushe teti awe apo pa lupili apatali?	bem
8_5626_3_82_02_211105-053409_bem_901_elicit_1.wav	Bushe nikwisa uku imbwa ili?	bem
20_1537_0_201_01_211110-184435_bem_dbf_elicit_0.wav	bashikulubantu nabekata akakushelelapo kuminwe abantu cine nabo baletamba	bem
1_3916_0_11_01_211106-212618_bem_cee_elicit_0.wav	Umwaume nakwata amashikiyo, na mumutwe muli umushishi. Alemwentula.	bem
38_11938_4_381_01_211114-181201_bem_ba5_elicit_2.wav	Balya bene ebaleipika, elyo babwesha na abantu babapela, balalya.	bem
38_11828_4_381_01_211114-155651_bem_ba5_elicit_2.wav	Elyo uku kwine kuli cinkupiti wabantu uwishile mukutamba.	bem
35_11118_0_351_01_220118-190724_bem_ba5_elicit_0.wav	Impombo shiletoloka icakucinga icabikwa.	bem
121_3_02_210927-161611_bem_9d4_elicit_1.wav	Imyemfu shine te shonse alefumya pantu shimbi nashako mumbali.	bem
39_1132_2_391_01_211119-074220_bem_901_elicit_1.wav	Pali abantu babili abaleenda baleciluka umusebo wamanenekela Pali aba baleciluka umusebo Pali umwanakashi uwaina uufwele ifyakufwala fya fita elyo no mwaume uufwele ifyakufwala fya makumbimakumbi.	bem
6_1324_4_61_01_211025-063726_bem_53e_elicit_2.wav	Nangulafye kumbali kulya limbi balikulakofye umusebo elyo nomba ifimbayambaya filepitamo elyo filemoneka.	bem
5_1035_2_51_01_211031-174133_bem_e3a_elicit_1.wav	Imbwa naifwala intambo mumukoshi.	bem
9_2155_0_91_01_211025-141852_bem_ebf_elicit_0.wav	umwanakashi alelya ifyakulya	bem
31_4323_0_311_01_211110-134603_bem_85e_elicit_0.wav	Umusungu umwana umwaume umunono mwitebela nafwala ifyakumakasa ifyabakalamba aleenda.	bem
20_1524_4_201_01_211110-181042_bem_dbf_elicit_2.wav	efyaisa nomba, ifyo ulemona mune emifwalile yashalako	bem
12753_3_02_211103-171837_bem_dcc_elicit_1.wav	Awe, naulungika, elyo akasuba kalemoneka nakocha, nakamuma napamusana pantu ishati naliya pamuulu, bushe naumona ukuti motoka ileisa?	bem
11_2525_2_111_01_211025-160426_bem_574_elicit_1.wav	Naikwata icuuni.	bem
24_2680_1_242_02_211109-133912_bem_150_elicit_0.wav	Umo umwana nalolesha umubiye elo bonse bafwele ifya makumbi makumbi.	bem
21_7700_2_211_01_220118-140727_bem_665_elicit_1.wav	Nomba kuti caba shani, aleya kuncito ukufuma ku ng'anda nangula inshila imbi (vise versa)?	bem
36_5509_1_362_02_211113-173255_bem_dbf_elicit_0.wav	Mucibansa na mwisula abantu aba pusana pusana nabekala baletamba umupila waku makasa	bem
7_1663_1_72_02_211031-134155_bem_40e_elicit_0.wav	ubwato ububombela namafuta ya mu fimbayambaya pakwenda	bem
8_5514_3_82_02_211104-214124_bem_901_elicit_1.wav	Umumana ukalamba!	bem
36_11377_1_362_02_220227-101951_bem_d0b_elicit_0.wav	kabili mupepi nayo pali akanama kabuuta kambi kena kalelye fyani  fyauma kabili kalolesha kumbi	bem
35_10982_4_351_01_220118-085023_bem_ba5_elicit_2.wav	Abantu baleendauka muli iyi ncende.	bem
37_5889_3_372_02_211111-225048_bem_aa2_elicit_1.wav	Pantu emanine umulumendo palemoneka ifinshingwa fya miti, emukwebati akasuba nakasanika.	bem
29_3819_1_292_02_211114-111534_bem_a9e_elicit_0.wav	elyo aka kamwana kalemoneka kwati kalefwaya ukwamba ukushana,cipalile ulwimbo kaleumfwa naluwama nganshi.	bem
8_1960_0_81_01_211031-133825_bem_abe_elicit_0.wav	Motoka nabaikulikila	bem
38_11931_3_382_02_211114-192303_bem_f12_elicit_1.wav	Nomba ninshi tabakwata ing'anda pakuti beese mukutomwena uku?	bem
